buildingID,buildingName,country,locationID,locationName,postalCode,street,longitude,latitude,geoLink,portalLink
ROT22,SAP Allee 25,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 25,8.640763,49.241219,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.241219, 8.640763&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://dde423e201ac320ca7a90d232c41b6f4
ROT23,Parking (LCR),GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee,8.642206,49.242175,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.242175 8.642206&z=16&iwloc=A,
ROT24,Prefabricated Building (SAP-Allee 4),GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 4,8.640215,49.24544,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.24544 8.640215&z=16&iwloc=A,https://go.sap.corp/ROT24
STI01,Neue Bahnhofstraße 21,GERMANY,STI,St. Ingbert,66386,Neue Bahnhofstraße 21,7.111558,49.27404,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.274040, 7.111558&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI02,Neue Bahnhofstraße 37,GERMANY,STI,St. Ingbert,66386,Neue Bahnhofstraße 37,7.109724,49.273419,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.273419, 7.109724&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI03,Neue Bahnhofstraße 35,GERMANY,STI,St. Ingbert,66386,Neue Bahnhofstraße 35,7.110084,49.273431,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.273431, 7.110084&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI04,Neue Bahnhofstraße 21,GERMANY,STI,St. Ingbert,66386,Neue Bahnhofstraße 21,7.110953,49.273301,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.273301, 7.110953&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI05,Neue Bahnhofstraße 39,GERMANY,STI,St. Ingbert,66386,Neue Bahnhofstraße 39,7.109983,49.272953,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.272953, 7.109983&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI06,Ensheimer Straße 6,GERMANY,STI,St. Ingbert,66386,Ensheimer Straße 6,7.112259,49.27374,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.273740, 7.112259&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI08,Ensheimer Straße 28,GERMANY,STI,St. Ingbert,66386,Ensheimer Straße 28,7.111442,49.272725,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.272725, 7.111442&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI09,Ensheimer Straße 30,GERMANY,STI,St. Ingbert,66386,Ensheimer Straße 30,7.111204,49.272574,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.272574, 7.111204&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI11,Neue Bahnhofstraße 31,GERMANY,STI,St. Ingbert,66386,Neue Bahnhofstraße 31,7.110443,49.273626,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.273626, 7.110443&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
STI12,Neue Bahnhofstraße (Parking),GERMANY,STI,St. Ingbert,66386,Neue Bahnhofstraße,7.10924,49.273889,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.273889, 7.109240&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://f4485d4d399b4f38d3bdef2ec715d78a
SXF01,Schoenefeld,GERMANY,SXF,Schoenefeld,12529,Mittelstraße 5/5a,13.509138,52.38841,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.388410 13.509138&z=16&iwloc=A,https://go.sap.corp/o8c
WDF01,EVZ,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 16,8.641606,49.293721,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.293721 8.641606&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://92891ba24dcd8df8a823f1b32011ca99
WDF02,SSC,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 14,8.642818,49.294589,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.294589 8.642818&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://8dd602c949a5ffa003c1a2290d206505
WDF03,BAC,GERMANY,WDF,Walldorf,69190,Robert-Bosch-Strasse 30/34,8.64392,49.292717,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.292717 8.643920&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://82e11b39d8d8e2820285f8b53e19e758
WDF04,,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 15a,8.644469,49.294242,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.294242 8.644469&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://deb3b91fd5b2dd595318a77424da5d29
WDF05,ISZ,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 20,8.639982,49.292684,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.292684 8.639982&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://85c031b0aff21fabab664aec7565e634
WDF06,ICC,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 23,8.64073125,49.29185199,http://maps.google.com/maps?f=q&source=s_q&hl=de&geocode=&q=49.29185199 8.64073125&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://8d3b4c80a364f198ac88d477b96523fa
WDF07,SXT,GERMANY,WDF,Walldorf,69190,Daimlerstraße 34,8.6429,49.290949,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.290949 8.642900&z=16&iwloc=A,https://go.sap.corp/WDF07
WDF08,MPS,GERMANY,WDF,Walldorf,69190,Max-Planck-Straße 8,8.645317,49.287643,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.287643 8.645317&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://ccad94b641ab45f2cb8c56ad8ed0e4ad
WDF10,A25,GERMANY,WDF,Walldorf,69190,Altrottstraße 25,8.647458,49.295735,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.295735 8.647458&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://4208437a0bddeb515618f25bd3c758ea
WDF11,A26,GERMANY,WDF,Walldorf,69190,Altrottstraße 26,8.646683,49.295497,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.295497 8.646683&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://1d2c820de367cab22db6b08ac2080fec
WDF12,PAP,GERMANY,WDF,Walldorf,69190,Altrottstraße 31,8.64804,49.29525,,
WDF13,Real Tech Building,GERMANY,WDF,Walldorf,69190,Industriestraße 39c+41,8.648955,49.293034,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.293034 8.648955&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://547f8e95b518ef248bd9fccd62eafb26
WDF14,Car Park 1,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 12,8.643451,49.295306,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.295306 8.643451&z=16&iwloc=A,https://go.sap.corp/nxp
WDF15,Car Park 2,GERMANY,WDF,Walldorf,69190,Daimlerstraße 37a,8.643701,49.291481,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.291481 8.643701&z=16&iwloc=A,https://go.sap.corp/nxq
WDF16,Car Park 3,GERMANY,WDF,Walldorf,69190,Robert-Bosch-Straße 33,8.644955,49.293998,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.293998 8.644955&z=16&iwloc=A,https://go.sap.corp/nxr
WDF18,Campus 1,GERMANY,WDF,Walldorf,69190,Hasso-Plattner-Ring 1,8.639442,49.29425,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.294250 8.639442&z=16&iwloc=A,https://go.sap.corp/nxs
WDF19,Campus 2,GERMANY,WDF,Walldorf,69190,Hasso-Plattner-Ring 3,8.63808,49.293544,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.293544 8.638080&z=16&iwloc=A,https://go.sap.corp/nxt
WDF20,Canteen,GERMANY,WDF,Walldorf,69190,Hasso-Plattner-Ring 5,8.637571,49.294093,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.294093 8.637571&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://e2a4010f1d0beaeb6a28f68145e2ecfe
WDF21,Campus 2,GERMANY,WDF,Walldorf,69190,Hasso-Plattner-Ring 7,8.636756,49.294456,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.294456 8.636756&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://e2a4010f1d0beaeb6a28f68145e2ecfe
WDF23,Car Park,GERMANY,WDF,Walldorf,69190,Otto-Hahn-Straße 2,8.640717,49.290304,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.290304 8.640717&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://61a09c75e47f1030a1668d5e57c18261
WDF24,Car Park,GERMANY,WDF,Walldorf,69190,Otto-Hahn-Straße 8,8.644913,49.286961,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.286961 8.644913&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://fdf16648bd49de87e17c32dafebea92c
WDF29,Parking,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee,8.644803,49.29587,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.29587 8.644803&z=16&iwloc=A,
WDF38,Parking (ISZ),GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 20,8.641092,49.29269,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.292690 8.641092&z=16&iwloc=A,
WDF39,Parking Customer (EVZ),GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 16,8.643493,49.294302,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.294302 8.643493&z=16&iwloc=A,
WDF40,Car Park 1 (Campus),GERMANY,WDF,Walldorf,69190,Hasso-Plattner-Ring 9-11,8.63374,49.294369,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.294369 8.633740&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://90a4e22a89a356444fe3fbd033472cf2
WDF42,Parking Customer (Campus),GERMANY,WDF,Walldorf,69190,Hasso-Plattner-Ring,8.635646,49.295336,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.295336 8.635646&z=16&iwloc=A,
WDF44,Guesthouse,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 15,8.645791,49.295162,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.295162 8.645791&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://c1edcfd505ea8a6e99fad3f3d4420635
WDF45,Schweickert,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 19,8.6417,49.292577,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.292577 8.641700&z=16&iwloc=A,
WDF48,Daimlerstraße 40 (Warehouse),GERMANY,WDF,Walldorf,69190,Daimlerstraße 40,8.646338,49.288657,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.288657 8.646338&z=16&iwloc=A,
WDF49,Dietmar-Hopp-Allee 17,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 17,8.642174,49.292805,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.292805 8.642174&z=16&iwloc=A,https://go.sap.corp/WDF49
WDF50,Technikzentrale (NEUBAU),GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 22,8.639142,49.291699,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.291699 8.639142&z=16&iwloc=A,
WDF51,Data Center (Neubau),GERMANY,WDF,Walldorf,69190,Hasso-Plattner-Ring 13,8.631858,49.293672,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.293672 8.631858&z=16&iwloc=A,
WDF52,Parking-Industriestrasse,GERMANY,WDF,Walldorf,69190,Industriestrasse 48-50,8.648202,49.29255,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.292550 8.648202&z=16&iwloc=A,
WDF53,Prefabricated Building (Hasso-Plattner-Ring 7a),GERMANY,WDF,Walldorf,69190,Hasso-Plattner-Ring 7a,8.635654,49.295365,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.295365 8.635654&z=16&iwloc=A,https://go.sap.corp/WDF53
WDF54,Daimlerstrasse 38,GERMANY,WDF,Walldorf,69190,Daimlerstrasse 38,8.644882,49.288923,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.288923 8.644882&z=16&iwloc=A,https://go.sap.corp/WDF54
WDF55,"Food Hall, Carl-Benz-Straße 8",GERMANY,WDF,Walldorf,69190,Carl-Benz-Strasse 8,8.644546,49.288704,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.288704 8.644546&z=16&iwloc=A,
WDF56,Industriestrasse 45 (Warzel),GERMANY,WDF,Walldorf,69190,Industriestrasse 45,8.6496702,49.2920202,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.2920202 8.6496702&z=16&iwloc=A,
WDF57,Industriestrasse 43 (Warzel),GERMANY,WDF,Walldorf,69190,Industriestrasse 43,8.6496702,49.2920202,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.2920202 8.6496702&z=16&iwloc=A,
WDF58,Dietmar-Hopp-Allee 21,GERMANY,WDF,Walldorf,69190,Dietmar-Hopp-Allee 21,"86,412,602",49.2921755,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.2921755 8.6412602&z=16&iwloc=A,
WDF59,Otto-Hahn-Str. (Parkhaus 14),GERMANY,WDF,Walldorf,69190,Otto-Hahn-Strasse,8.642483,49.289041,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.289041 8.642483&z=16&iwloc=A,
WDF60,Hochholzer Weg,GERMANY,WDF,Walldorf,69190,Hochholzer Weg,8.632963,49.291016,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.291016 8.632963&z=16&iwloc=A,
WDF80,Daimlerstrasse 30,GERMANY,WDF,Walldorf,69190,Daimlerstrasse 30,8.642722,49.291416,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.291416 8.642722&z=16&iwloc=A,
